excessFee,rrp,balanceRRP,oldBalanceRRP,productName,productDesc,coverage,productCode,policyStartDate,policyEndDate,policyStatus,retailerName,deviceType,make,model,purchaseDate,deviceCost,relationship,channel,claimType,country,status,turnOnOff,touchScreen,smashed,frontCamera,backCamera,frontOrBackCamera,audio,mic,buttons,connection,charging,other,issueDesc,policy_duration_days,purchase_to_policy_days,desc_length,desc_word_count,has_redacted_pii,target,excess_to_rrp_ratio,balance_change,has_balance_change,device_condition_score,device_issues_count,device_not_assessed_count,desc_sentence_count,desc_has_newlines,desc_uppercase_ratio,desc_exclamation_count,desc_question_count,is_policy_active,policy_start_month,policy_start_dayofweek,coverage_encoded,claimType_encoded,country_encoded,channel_encoded,relationship_encoded,deviceType_encoded,productCode_freq,retailerName_freq,model_freq,excess_rrp_by_claimtype,country_decline_rate,claimType_decline_rate
59.0,1009.0,1009.0,1009.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-24,2024-02-24,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA158,2023-02-24,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,1,-1,1,1,0,0,0,-1,"Ik was vanochtend op de fiets **** ik controle verloor over *** stuur, ik viel hierbij op de grond en belandde op *** fietspad. Mijn telefoon is **** uit mijn broekzak gevallen en op de grond gevallen. Er zit *** barst rechtsonder *** scherm, ik zie ook paars/blauw licht omdat je er volgensmij pixels zichtbaar zijn gesteld. Daarnaast werkt mijn vingerprintsensor niet ****, ik vermoed dat *** komt omdat er *** kras over de sensor heen zit.",365,0,442,77,1,1,0.05847373637264618,0.0,0,5,4,0,5,0,0.00904977375565611,0,0,1,2,4,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.007291666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
209.0,2399.0,2399.0,2399.0,NL_MANDATORY_ADLD_12M_UPFRONT_LAPTOP_GB3_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1243,2023-07-03,2024-07-03,Active,WUAWEI eStore,LAPTOP,WUAWEI,WUAWEI-AAA301,2023-07-03,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,Ik gebruik mijn laptop altijd zelf. Wordt altijd op dezelfde plek gebruikt. Ik heb **** idee *** *** *** gebeuren. Ik heb *** niet ***** ****** of iets dergelijks. Ik deed de laptop open en **** zag ik ineen keer dat er *** grote barst *** onderen tot links boven in *** scherm zit. ,366,0,283,54,1,1,0.08711963318049187,0.0,0,6,3,0,6,0,0.0176678445229682,0,0,1,7,0,0,0,1,2,0,1,0.0010427528675703858,0.7133783247320366,0.001388888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-15,2024-02-15,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-02-15,0,self,Email,Accidental Damage,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Er zitten meerdere diepe krassen op *** scherm, vermoedelijk door **** in mijn broekzak. Ik had eerder *** screenprotector op mijn scherm, maar door de schuine ****** *** de S23 Ultra blijft die nooit goed zitten. ****** daarom dus direct *** scherm beschadigd.",365,0,261,43,1,1,0.037365421152628246,0.0,0,0,0,9,4,0,0.01532567049808429,0,0,1,2,2,0,0,1,0,0,2,0.09697601668404589,0.7133783247320366,0.04548611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,1349.0,1349.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT12,2023-12-03,2024-12-03,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA22,2022-12-03,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,-1,0,0,-1,0,0,0,0,0,-1,"Ik had zelf de telefoon in gebruik. Ik zat in de auto en kwam *** op locatie, **** ik wou uitstappen tikte ik met de telefoon ***** *** stuur waardoor deze uit me hand viel uit de auto buiten op de stenen. hierdoor brak er *** **** uit *** scherm. ",366,365,248,50,1,1,0.04373610081541883,0.0,0,0,9,0,4,0,0.008064516129032258,0,0,1,12,6,1,0,1,2,0,2,0.026416405978449773,0.0,0.025694444444444443,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1149.0,1149.0,1149.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,2022-09-09,2023-09-09,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA268,2022-08-09,0,self,Online Portal,Accidental Damage,NL,Declined,1,1,-1,1,1,-1,1,1,0,0,0,-1,*** apparaat is door mij gebruikt.\nVanaf afgelopen ****************** *** ik toestel niet **** dichtklappen zonder dat toestel helemaal uit gaat.\nHoe de storing is ontstaan **** ik niet.\nToestel is  niet gevallen o.i.d.\nBuitenzijde toestel is volledig onbeschadigd.,365,31,269,35,1,0,0.12097476066144473,0.0,0,6,3,0,8,0,0.01486988847583643,0,0,1,9,4,0,0,1,2,0,2,0.051094890510948905,0.7133783247320366,0.001388888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
199.0,1919.0,1919.0,1919.0,NL_ADLD_EPP_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1213,2022-08-31,2023-08-31,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA167,2022-08-31,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,"Mijn screen protector laat ***, dus ik **** langs bij *******. Vervolgens kaart *** ook *** dat *** scherm niet helemaal open gaat. Ik kom de volgende *** terug om mijn telefoon af te geven, echter zegt *** dat *** scherm niet geheel open gaat omdat *** buitenscherm *** heel ***** stukje is verbogen naar binnen ***** *** scharnier (Fold 4). *** zegt dat *** scherm hiervoor vervangen **** ******. \n\nDit valt *** vervolgens buiten de garantie. Dus hierbij neem ik contact op met WUAWEI care +. ",365,0,497,87,1,1,0.10369984366857739,0.0,0,6,3,0,7,0,0.02414486921529175,0,0,1,8,2,0,0,1,2,0,2,0.006256517205422315,0.7133783247320366,0.007291666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,1349.0,1349.0,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE_HOLIDAYPAYPROMO,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1217,2022-06-30,2023-06-30,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA8,2022-01-07,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,"Telefoon is gevallen, camera **** achter is gebarst en *** glas achter is gebarst, meerdere stukken uit de frame zelf. \n\nBatterij wordt ook al ouder en gaat niet **** **** ***, sinds *** begin al **** de telefoon *** 7% naar 0% in *** minut of twee, best ****, telefoon **** *** ook minder **** *** *** mijn **** s10+ na 2 jaar gebruik.",365,174,338,64,1,1,0.04373610081541883,0.0,0,6,3,0,3,0,0.005917159763313609,0,0,1,6,3,1,0,1,2,0,2,0.021897810218978103,0.7133783247320366,0.011458333333333333,0.07505392774688778,0.8258317025440313,0.8453038674033149
99.0,1249.0,1249.0,1249.0,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE_HOLIDAYPAYPROMO,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1217,2022-06-30,2023-06-30,InActive,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA26,2022-01-07,0,self,Online Portal,Theft,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Dear ***/*****,\nI hope this message finds you well.\nI'm **************, and i came as a war refugee from ******* to *************** (the place from where i purchased the phone), Actually i'm in ******* and i'm registred in ****** (for work and study reasons). \nI'm living in a shared accomodation, (a refugees camp) ""adresse: **************************************************************************"", in the morning of ********** at about *******, i puted my phone on ******* near to my room (no AC power plugs and sockets in the rooms), after just about ********* i didnt find the phone, only the ******* was plugged in.",365,174,626,95,1,1,0.07926341072858287,0.0,0,0,0,9,4,0,0.011182108626198083,0,0,0,6,3,1,2,1,2,0,2,0.021897810218978103,0.7133783247320366,0.002777777777777778,0.10496246637074981,0.8258317025440313,0.7959183673469388
59.0,1349.0,1349.0,1349.0,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE_HOLIDAYPAYPROMO,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1217,2022-07-07,2023-07-07,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA14,2022-07-07,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,1,-1,1,1,0,0,0,-1,Scherm is gebarsten. Nu werkt *** scherm niet maar na behoren. Toestel is perongeluk *************** is gebarsten. Nu werkt *** scherm niet maar na behoren. Toestel is perongeluk gevallen.,365,0,188,29,1,1,0.04373610081541883,0.0,0,5,4,0,6,0,0.026595744680851064,0,0,1,7,3,1,0,1,2,0,2,0.021897810218978103,0.7133783247320366,0.016666666666666666,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1109.0,1109.0,1109.0,NL_ADLD_EPP_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1213,2022-08-30,2023-08-30,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA52,2022-08-30,0,self,Online Portal,Accidental Damage,NL,Declined,1,1,-1,1,1,-1,1,1,0,0,0,-1,Ik gebruik zelf *** apparaat. De fabrieksscreenprotector begint *** te ***** bij de vouw waardoor er nu vuil ***** komt. Volgens de aankoopinstructies *** ik *** zelf niet vervangen. ,365,0,183,29,1,0,0.12533814247069433,0.0,0,6,3,0,4,0,0.01639344262295082,0,0,1,8,1,0,0,1,2,0,2,0.006256517205422315,0.7133783247320366,0.011805555555555555,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,1053.89,1053.89,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE_HOLIDAYPAYPROMO,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1217,2022-08-07,2023-08-07,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA14,2022-07-07,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,1,-1,0,0,0,0,0,-1,"wij hebben gevlogen met de drone, na *** vliegen is de telefoon per ongeluk op de auto blijven liggen en *** de auto afgevallen.. daardoor heeft die *** barst *** de achterkant en voor **** gekregen maar hij werkte nog *****, sinds vandaag is er *** groene streep door *** scherm bijgekomen en flikkert *** scherm constant. ",365,31,324,57,1,1,0.04373610081541883,0.0,0,3,6,0,3,0,0.0,0,0,1,8,6,1,0,1,2,0,2,0.021897810218978103,0.7133783247320366,0.016666666666666666,0.07505392774688778,0.8258317025440313,0.8453038674033149
199.0,1919.0,1919.0,1919.0,NL_ADLD_EPP_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1213,2022-08-31,2023-08-31,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA167,2022-08-31,0,self,Online Portal,Accidental Damage,NL,Declined,1,1,-1,1,1,-1,1,1,0,0,0,-1,"Ik heb de Fold 4 waarvan, helaas, mijn scherm niet **** volledig open gaat. Ik denk dat er iets tussen de hinch zit. Ik denk dat hij zo'n 10 ****** niet **** volledig opent... ",365,0,176,34,1,0,0.10369984366857739,0.0,0,6,3,0,4,0,0.022727272727272728,0,0,1,8,2,0,0,1,2,0,2,0.006256517205422315,0.7133783247320366,0.007291666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-02,2024-03-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-03-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,*** toestel was bij mij in gebruik. Ik had *** toestel in mijn broekzak en bij *** gaan zitten is *** toestel uit mijn broekzak op de grond gevallen. Hij viel daarbij op de klinkers in mijn tuin.,366,0,195,38,1,1,0.037365421152628246,0.0,0,6,3,0,4,0,0.010256410256410256,0,0,1,3,3,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.04548611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-23,2024-03-23,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA117,2023-03-23,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,1,-1,1,1,0,0,0,-1,Ik gebruik *** zelf. *** is gevallen. **** is de scherm gebarsten. *** doet *** niet **** zo goed zoals *** hoort te ****. Daarom heb ik ******* gebeld en zij ****** mij toegewezen naar u.,366,0,188,36,1,1,0.032435404068169325,0.0,0,5,4,0,6,0,0.010638297872340425,0,0,1,3,3,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.005555555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1249.0,1249.0,1249.0,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1210,2022-06-28,2023-06-28,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA32,2022-06-28,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,Ik stapte in de auto en kwam met *** scherm *** de telefoon ***** de deur *** de auto. **** ik op *** scherm keek zag ik dat er *** barst in *** scherm zat.,365,0,156,35,1,1,0.04723779023218575,0.0,0,6,3,0,3,0,0.00641025641025641,0,0,1,6,1,1,0,1,2,0,2,0.020507473062217587,0.7133783247320366,0.005208333333333333,0.07505392774688778,0.8258317025440313,0.8453038674033149
99.0,1349.0,1349.0,1349.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT12,2022-08-18,2023-08-18,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA89,2022-08-18,0,self,Email,Theft,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"I was at the ******************* in ********* (*****) during my holiday and my phone was in my coat pocket. When I reached for my phone to call my girlfriend, I noticed it was gone. I tried to locate the phone through my ****** account but the last know location was at the plaza at the time of the theft and no further locations have been tracked, so it must have been turned off right away by whoever **** it.",365,0,411,79,1,1,0.07338769458858414,0.0,0,0,0,9,4,0,0.012165450121654502,0,0,1,8,3,1,2,1,0,0,2,0.026416405978449773,0.7133783247320366,0.004861111111111111,0.10496246637074981,0.8258317025440313,0.7959183673469388
209.0,3199.0,3199.0,3199.0,NL_MANDATORY_ADLD_12M_UPFRONT_LAPTOP_GB3_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1242,2023-02-03,2024-02-03,Active,WUAWEI eStore,LAPTOP,WUAWEI,WUAWEI-AAA300,2023-02-03,0,self,Email,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,-1,-1,-1,"ik opende de zaterdag de laptop en zag *** glinstering in *** scherm *** beneden naar boven gaan, even later zag ik pas dat *** om *** scheur gaat als *** scherm donker is valt die niet op maar als die op licht staat zie je *** wel",365,0,231,48,1,1,0.06533291653641764,0.0,0,6,1,2,1,0,0.0,0,0,1,2,4,0,0,1,0,0,1,0.001737921445950643,0.7133783247320366,0.0010416666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1009.0,1009.0,1009.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-02,2024-03-02,Active,PSFM RETAIL ELECTRONICS,SMARTPHONES,WUAWEI,WUAWEI-AAA158,2023-03-02,0,self,Email,Accidental Damage,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Op ************************ is mijn telefoon uit mijn handen gevallen en ***** de tafel gestoten en vervolgens op de grond.\nHierdoor heeft hij *** barst in *** scherm en is de achterkant ook gebarsten. Hier *** ik graag *** claim voor ****.,366,0,241,40,1,1,0.05847373637264618,0.0,0,0,0,9,4,0,0.012448132780082987,0,0,1,3,3,0,0,1,0,0,2,0.09697601668404589,0.027788805081381502,0.007291666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-08-02,2024-08-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-08-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,"Telefoon lag op *** veilige plek, mijn dochter heeft *** zonder toestemming gepakt en wou *** naar mij brengen maar ze struikelde onderweg naar mij toe en viel de telefoon op de grond waardoor *** scherm barstte ondanks de extra glazen screenprotector.",366,0,252,42,1,1,0.037365421152628246,0.0,0,6,3,0,2,0,0.003968253968253968,0,0,1,8,2,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.04548611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1049.0,1049.0,1049.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,2022-05-09,2023-05-09,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA54,2022-05-09,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,Telefoon is *** *********************** ***** gebruik zelf de tefoon. We *** nu niet echt controleren of als *** goed doet. Want we kunnen de tefoon niet goed open klappen. De tefoon viel uit mijn tas .\n,365,0,204,36,1,1,0.1325071496663489,0.0,0,6,3,0,5,0,0.0196078431372549,0,0,1,5,0,0,0,1,2,0,2,0.051094890510948905,0.7133783247320366,0.013888888888888888,0.07505392774688778,0.8258317025440313,0.8453038674033149
109.0,1149.0,1149.0,1149.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT12,2022-10-24,2023-10-24,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA270,2022-10-24,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,-1,0,0,-1,1,1,0,0,0,-1,"Ik heb toestel ***** ******. Achterkant laat beetje ***, scherm onrbuikbaar. Zit soort zwarte 'olievlek op'. touchscreen werkt nog maar voor ***** deel",365,0,151,23,1,1,0.09486510008703221,0.0,0,2,7,0,4,0,0.019867549668874173,0,0,1,10,0,1,0,1,2,0,2,0.026416405978449773,0.7133783247320366,0.001736111111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1009.0,1009.0,1009.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_BACKTOSCHOOL50%,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1214,2023-03-05,2024-03-05,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA169,2023-03-05,0,self,Email,Accidental Damage,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,The phone fell on the floor and as a result the screen is damaged.,366,0,66,14,0,1,0.05847373637264618,0.0,0,0,0,9,2,0,0.015151515151515152,0,0,1,3,6,0,0,1,0,0,2,0.001737921445950643,0.7133783247320366,0.002777777777777778,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1109.0,1109.0,1109.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,2022-08-17,2023-08-17,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA83,2022-08-17,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,Ik gebruikte *** zelf. Sinds *** maand ofzo blijft de onderste helft *** mijn **** zwart als ik *** openklap en wordt die langzaam lichter. Ik *** wel gewoon alles openen ik zie *** ****** eventjes niet. \n\*** moest *** de WUAWEI store niet vergeten te noteren dat er wel wat kras ****** op mijn telefoon zit. ,365,0,311,57,1,1,0.12533814247069433,0.0,0,6,3,0,5,0,0.028938906752411574,0,0,1,8,2,0,0,1,2,0,2,0.051094890510948905,0.7133783247320366,0.0045138888888888885,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-05-02,2024-05-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-05-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,0,-1,1,1,0,0,0,-1,"Ik **** in de badkamer en de telefoon viel uit mijn handen op de **** *** de verwarming en vervolgens op de grond... Scherm/screenprotector raakte de **** *** de verwarming, de camera is beschadigt **** hij de grond raakte",366,0,222,39,1,1,0.037365421152628246,0.0,0,4,5,0,2,0,0.009009009009009009,0,0,1,5,1,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,1349.0,1349.0,NL_MANDATORY_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1210,2022-08-26,2023-08-26,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA14,2022-08-26,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,Ik had zelf mijn telefoon vast. Hij gleed uit mijn hand. En daarbij viel hij *** de trap naar beneden. En daarbij is mijn achterkant gebarsten..........,365,0,152,26,1,1,0.04373610081541883,0.0,0,6,3,0,5,0,0.02631578947368421,0,0,1,8,4,1,0,1,2,0,2,0.020507473062217587,0.7133783247320366,0.016666666666666666,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-02,2024-03-02,Active,PSFM RETAIL ELECTRONICS,SMARTPHONES,WUAWEI,WUAWEI-AAA146,2023-03-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,-1,1,1,-1,1,1,0,0,0,-1,"while I was bending down, the phone fell out of my pocket and then it was slightly moved over the display with a trolley, as a result of which the phone screen stopped working, cracked and turned black",366,0,201,38,0,1,0.032435404068169325,0.0,0,5,4,0,1,0,0.004975124378109453,0,0,1,3,3,0,0,1,2,0,2,0.09697601668404589,0.027788805081381502,0.00798611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-04-02,2024-04-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA139,2023-04-02,0,self,Email,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,-1,-1,-1,Mijn dochter viel bijna *** de stoel en **** heb ik haar opgevangen. Ik raakte uit balans en viel zelf met haar in mijn *****. Ik *** mezelf niet opvangen. Ik had de telefoon in mijn broekzak zitten en nu is *** scherm gebarsten. *** barst *** links naar rechts over *** gehele scherm.,366,0,285,54,1,1,0.037365421152628246,0.0,0,6,1,2,6,0,0.014035087719298246,0,0,1,4,6,0,0,1,0,0,2,0.09697601668404589,0.7133783247320366,0.024305555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1049.0,1049.0,1049.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,2022-06-09,2023-06-09,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA60,2022-06-09,0,self,Online Portal,Accidental Damage,NL,Declined,1,0,-1,1,1,-1,1,1,0,0,0,-1,"Ik heb niets bijzonders met mijn toestel gedaan. Toestel is niet gevallen o.i.d. Ik kwam op mijn werk en mijn telefoon (****) **** niet **** soepel open. Hij bleef haperen. Met beleid mijn telefoon open kunnen klappen, maar *** probleem is niet verholpen. Op *** scherm is er nu ook *** pixel kapot en soms *** gekleurde **** **** (****** bovenste deel) te ****.",365,0,362,64,1,0,0.1325071496663489,0.0,0,5,4,0,9,0,0.016574585635359115,0,0,1,6,3,0,0,1,2,0,2,0.051094890510948905,0.7133783247320366,0.005208333333333333,0.07505392774688778,0.8258317025440313,0.8453038674033149
109.0,1109.0,1109.0,1109.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,2022-11-28,2023-11-28,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA49,2022-11-28,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,0,0,-1,De telefoon is tijdens *** fietsen uit mijn broekzak gevallen op de stoep naast mij. Na *** *** de grond opgepakt te hebben *** ik mijn telefoon niet **** helemaal openen. De telefoon *** nu maximaal tot ongeveer 40 ****** geopend ******. *** scherm doet *** nog en hier zitten **** barsten in. ,365,0,295,53,1,1,0.09828674481514878,0.0,0,6,3,0,5,0,0.010169491525423728,0,0,1,11,0,0,0,1,2,0,2,0.024330900243309004,0.0,0.006597222222222222,0.07505392774688778,0.8258317025440313,0.8453038674033149
