excessFee,rrp,excess_to_rrp_ratio,device_condition_score,device_issues_count,device_not_assessed_count,turnOnOff,touchScreen,frontCamera,backCamera,audio,mic,desc_length,desc_word_count,desc_sentence_count,desc_has_newlines,desc_uppercase_ratio,desc_exclamation_count,desc_question_count,has_redacted_pii,policy_duration_days,purchase_to_policy_days,is_policy_active,policy_start_month,policy_start_dayofweek,coverage_encoded,claimType_encoded,country_encoded,channel_encoded,deviceType_encoded,productCode_freq,retailerName_freq,model_freq
-0.6834785838647964,-1.8752599503895337,-2.1466906834834165,0.38837936325962014,1.5971083485005575,-0.19456637340870653,-0.19580611369963205,0.5943647883479795,0.17130216108833937,0.29468410420960334,-0.6069459112351105,-0.04071490868818116,-0.6932954303074379,-0.41190171013264926,1.7611005209212924,0.0,1.4329539910561513,-0.008785095080664364,0.0,0.009823854383327052,-0.2199116936946097,0.17513169071999593,0.0,1.106330940914248,-0.32322554247819124,-0.5662047584876861,-0.5511316602620457,0.004975893626356662,-0.1887708679211161,0.005868373114668204,1.2064897023872752,0.3466137061693039,0.6996963451507663
-0.1411852143940145,2.5439529032518955,0.6334311708549358,-0.05868388065760783,0.329607773256819,-0.05349668413629626,-0.010113418357304844,-0.45776490391715263,0.0376651262309244,-0.1601804745604251,0.40978131553061453,0.021399925991742435,1.2142988104593353,0.02193092776025323,-0.38104558353326556,0.0,0.07318258242455547,-0.006771336863686032,0.0,-0.06028476213090839,-0.45813238079087665,-0.6648500344130243,0.0,1.2834491775389627,-0.5286553188819697,0.36710208263842575,0.011893524575645378,-0.01891209996480884,-0.24465997890533986,0.03175646079493934,0.06815650204970682,0.06317488304285859,-0.8336831315832778
-0.5453988073129734,-1.956502986884068,0.21155066419938506,-0.06744214401694429,1.8791419952058812,-0.24655362478612353,-0.15104447469244078,0.48859099790768334,0.03111323773504106,0.023362314452963148,-1.3908588924547214,-0.025826721728592364,2.032006143437887,-0.5459906247949944,1.7777406918318042,0.0,-1.683335301118674,-0.007167938648394826,0.0,0.02268532860028058,-0.3888224327704573,0.2308078349363601,0.0,0.8056879562964137,-0.8730144881224853,-0.03526222862770832,-0.5574584937740634,-0.01497566391897661,-0.15425126001597597,0.027377516345770708,1.2879977911955485,0.3750902430397579,-0.20285498713085473
0.12531760141116452,1.3707948211473056,-0.302974014326579,0.15258107916253105,0.4483675151904845,0.13805008977382263,-0.0022130092102586566,-0.10278269083839306,-0.019051341560630958,-0.12109783345099748,0.4394025321239078,0.020639039138351228,-1.5346403719752284,-2.3003334208007358,0.6637027986394868,0.0,2.1739776563099866,-0.008983696893474601,0.0,-0.06261237802713907,-0.6487779351046749,-0.24375050138529597,0.0,0.7986934990211354,-0.6006652974630217,0.17745734399890198,0.01854098973214384,-0.0015819846154122505,-0.2386398034216394,0.02660196089033264,-0.017608263413884818,-0.2615390979077986,-0.7237670784234459
0.27662965340850504,0.7518985613003094,0.7269193034676078,0.5106062963044253,1.2858888104185866,-0.07395783297262938,-0.15868362600346556,0.7225419451035257,-0.06095776759163228,0.423014548910793,-1.0401148174973613,-0.005106623994493254,-0.07959163789376252,-0.04207079453098618,-0.018919191394957867,0.0,0.7023767096719943,-0.005404678051580129,0.0,0.4365800679666753,0.25250991683085994,-0.578759552724023,0.0,0.017417859147009204,-0.18654797653691788,0.33906791372552897,-0.004281782254535695,0.06035478433016796,0.12680897546328224,0.022823777999541484,-0.2176413246758892,0.09192263414600141,0.02112720916325466
-0.17869207530204234,-1.5527913392013386,1.8791807092256656,0.4084833265973036,1.6783628673433044,0.0891155493767608,-0.2157928701700942,0.8190477051428962,0.026666080606126227,0.09358367140085512,-0.2923732648118475,0.021233932573317738,2.05770212098806,-1.6400303097011113,1.1295430811680855,0.0,-1.9597597486486287,-0.008224086988506315,0.0,-0.00029682909345602946,-0.39634664845676404,0.08325466809117063,0.0,-0.26490559910722933,-0.30135591136275713,-0.12002319857680074,-0.0005341258322615062,0.016012349846916407,0.22856312917098978,0.022041352279213656,1.2637009693067742,-0.42381318158165976,-0.1100850991613657
0.3120525897177911,-1.2403236107615634,-1.2292839024549882,0.5468572995376372,-0.7490308170119303,-0.38041313358852735,-0.48397314441759004,1.2258946118324183,-0.12056974893819057,-0.9902533706509187,-0.9170265030687518,0.030383669163893665,-0.9014775821732602,0.3254489340324602,-0.3926714286145987,0.0,0.9055755492210922,-0.006437924915807839,0.0,0.017551678019127246,-0.3772431548852366,-0.06169715257111589,0.0,0.6092734887627472,1.710945957918156,0.3577871996121029,0.011695853582159618,-0.05399053473451594,-0.2642880424581247,0.022760732638137486,1.7832307482814247,-0.020980691382898185,0.6241916252600479
0.14343981397108396,1.3633895349567624,0.6610041641165929,-0.005100789429503525,0.2822260898970466,-0.5137954077709515,0.014550844625847227,-1.1931766090252827,-0.01587341582004299,-0.09858290002382267,0.35320344218999583,0.02986630373901544,2.5222731606413045,-0.13988205116534486,0.28732301306941915,0.0,0.7827871031918565,-0.007599040078563829,0.0,-0.05914508131193829,0.7685175701977175,0.5043017827031584,0.0,0.014078778340497521,0.4157735824586073,0.12112378372138456,0.007392367170557958,-0.09140625196170749,-0.15560280941738325,0.028847557366315082,-1.3472210687718218,0.42480659616702005,-0.11209747161126092
-0.11387280385005763,-0.11517491173275896,0.57525803740357,0.5906929567639656,-0.3504487192022116,-0.3381630819878563,-0.03277944641652551,0.5123833649716449,0.011965697805147908,0.10544169565296024,0.19840963095209335,-0.0441889385430685,-0.041998835185255316,1.0201036570121063,-0.04577848922196917,0.0,-1.1842940261031984,-0.006242042885906109,0.0,-0.028718083966443767,-0.3909821133562435,-0.05879220282489767,0.0,0.36018827755827576,-1.1516524252047702,0.10689337351809228,0.01505595687333109,-0.03543922719881416,-0.2166783458252707,0.02437416810043835,0.15260121819972883,-0.40757978445261533,1.264457856645833
-0.02895314554711814,1.2330230758481462,0.9633317020065001,0.0006433597151837196,-0.6718073197716483,-0.05950738958450942,-0.0038100793718913242,-0.3807925682290434,-0.00762410262186468,-0.11948949153837046,0.4100764724367555,0.020269729986993775,-2.552507452225564,-0.34567336779635255,-0.11876007116446766,0.0,1.939480356618687,-0.00794377181061645,0.0,-0.061074501861640804,-0.3696509736158468,-0.15020518969476887,0.0,0.9528958199733808,-0.39796812721505515,0.17073115225479807,0.012641006009964977,-0.006127771568232496,-0.19458228663371788,0.026805865089032897,0.12702181563253712,-0.00013484949975580774,0.47412933393307344
-0.07690912965974586,-0.7001223018423629,0.8985843290308047,-0.1681508615823367,1.1050088028502822,-0.09150935600936892,0.028847443943741755,-0.6038988250615944,-0.00898644037423682,-0.141213240525097,0.35100336488599626,0.04145665522710998,2.0418014715429336,-0.6493764418042322,2.0459023637889975,0.0,2.010231815787984,-0.0063070863552831015,0.0,-0.06296638405761254,0.6779959541953281,-0.5711716708548545,0.0,0.18008599390480587,2.3742504748442625,0.1823620998573725,0.004190257229843572,-0.07792187125935182,-0.1809083903779161,0.02246433152489075,-0.8516678835976077,0.4540185574145919,0.902018970357802
-0.08636651287508909,-0.221065927932968,0.577159267534396,-0.13245507138272794,1.124437224885182,-0.3264798088188171,-0.0011784300181050715,0.06058776163657255,-0.009561391937830567,-0.10332376748659951,0.25899267066931064,0.035320496147963225,2.388305060018465,-0.9750616157584414,2.0559578926392166,0.0,1.5251414083393884,-0.0073629982985288,0.0,-0.059000711885686924,0.39666872481397436,0.2060647076762329,0.0,0.6514659040292701,-0.08961775051556364,0.20403007014310107,0.0039718889757593846,-0.04920962435457084,-0.23132246593626216,0.024999167882825763,-1.1020269088516594,0.13936161355219437,-0.614668508628597
0.198275949449353,0.8146505973265427,0.7974110742994591,-0.10642935475075099,-1.0221400190173058,-0.4211604175974072,0.00385523242102743,0.5511045929871179,0.0546300739492279,-0.13684347205890024,0.28136374037664996,0.030027660395441497,-0.7266967752877299,0.08098182016387684,-0.08801531669560315,0.0,1.4867006925151447,-0.0063304211112019965,0.0,-0.03481346236773466,-0.33582123532402536,0.057177496792159783,0.0,0.40931644329368627,-0.06440057959967305,0.23185077235218865,0.026924305778451795,-0.018315225120203497,-0.24289340505777185,0.029440171282965055,1.7810351005423233,-0.5047386318896662,0.7726301640363721
-0.31870432385995145,0.03574747999245414,-0.11118204067744647,-0.12069369387525512,-1.5099360873712546,-0.5390169169971578,0.026222668730932416,-2.003844060039096,0.024869720553771978,-0.17134111804849017,0.3388343306579086,0.017057776467810586,-2.516918207120984,-0.2535956382937502,-1.0438859920979344,0.0,0.8978634657309751,-0.006691054724379059,0.0,-0.05472082159836557,-1.039032910025703,0.5123227705083271,0.0,-3.718139819488472,-1.0019702963813661,0.2699610077326507,0.021570194954201493,-0.06446264797189266,-0.24430464259988482,0.026382637097375896,-0.01053373004257296,-0.41989988594227234,-0.6365524901283448
0.24319099956841864,0.6540307982555922,0.5080743901935508,0.9179038511453278,-0.13887659091923238,-0.23390253960483662,-0.015624317515466918,1.1619062594185128,-0.10181853290711233,0.23593035474887952,-0.16670637644518455,0.020866249332194293,1.8347250818328908,0.0573177179118553,1.6931874836737375,0.0,-3.0410263003887295,0.27104119283469774,0.0,-0.007965380052245556,-0.31071429675254497,0.0700283938304832,0.0,-0.2962153918832188,-0.18281703223520332,0.03332093648384038,-0.005497745082918428,0.030653407971019717,-0.1973722764640945,0.02616672214413542,1.7880018581919863,-0.2512848491320844,-0.015598574880011602
0.4614488839941768,0.904109812141694,0.646609193043436,0.04916406001101441,-0.08643468529806085,-0.7492606432485619,-0.42143965571963427,0.504656492199527,-0.0805583735617224,0.325422160037323,-0.7016611768236207,-0.0025707693579544457,0.4080240453568536,1.290088960476354,0.06008383532130205,0.0,0.6583435043729912,-0.006437924915807839,0.0,-0.007189424472071473,0.9282058838019651,-0.05207918817872685,0.0,-1.417461197181731,1.065922910971462,0.21795821939386603,0.013072777212950783,0.019036027925719144,-0.21599834588657113,0.0202226582533568,0.3878190824261827,0.024471451739344206,1.9968169649170475
-0.17453124891456107,1.6996823585771663,0.9151975550713815,0.06506948652698892,-0.19491563735585285,-0.5031830814020338,0.005424379995855687,-0.8532157938237637,-0.0075354161824686735,-0.0910640288367063,0.3911392105702768,0.03759800446557068,2.537713448995721,0.29524481928697976,0.503602438776598,0.0,-0.7286331669074664,-0.0063070863552831015,0.0,-0.06262372468964905,0.8288972848783447,0.4826202789847312,0.0,-0.29553674141839076,-0.834102505060685,0.0869382570032415,0.01047519703872729,-0.09399625671969847,-0.17500928107730457,0.021981484156215123,-1.2207701363707435,0.4545863070195308,-0.1460744044191709
0.22396495738236258,0.16926081427020417,0.5683619936394568,0.6502696514141437,1.1770770797429833,-0.3406077139154717,-0.06862632339900762,0.38806024497276026,0.050396032846782124,0.3450827673970014,-0.3932638899370667,-0.06998147534679135,0.44397696610570375,-0.2364668659214359,0.3361980830181604,0.0,2.5448920228070393,-0.005439690517917037,0.0,-0.020212806422200406,-0.04755528186822041,0.23435193966794343,0.0,0.013278582996995258,2.0115277561237104,0.16347458743983379,0.005497629410525156,-0.004777537257941213,0.1811780809499023,0.02948822037222869,-0.9639748536038235,-0.5309485611299302,0.6908600090684052
0.1506507589717059,0.5717790405108099,1.462401226951758,0.4858669040340738,1.7523086390878932,0.46499999436815104,-0.2025139024359235,1.1061857951758693,0.033644597367402475,0.450710210788096,-0.015613510449630611,0.0011363121099001836,0.7352980328789187,2.1907492091235308,0.4636042071888518,0.0,1.7195923234528063,-0.007037431768187512,0.0,-0.007381163479591277,-0.2398583027619004,0.5884350262604148,0.0,1.0170398507859055,2.0574967068535344,0.4112166909234333,0.011172588811623835,0.02277314129613716,0.09566659634111388,0.03295733753338477,-0.2085874989387401,0.608192030285308,0.35468819680274744
-0.19944260718353898,-0.43229397563433225,0.04479201234934981,-0.2866829114214122,1.185054474358886,-0.6867701910639127,0.011903300575866587,-0.30751443299127107,0.025239362979496485,-0.16242966293312885,0.3257095265049378,0.021890788185606285,-0.25649263515316373,0.1386456749188346,0.3351244480857062,0.0,1.2674964198574596,-0.0063304211112019965,0.0,-0.05584398578255428,-0.16123930656301055,0.17188452250579886,0.0,0.43094759348871803,-0.23299910216840103,0.35121637549461243,0.0033046686044286913,-0.07355810097000619,-0.26152709288686576,0.02611501171469435,-0.6702219717386841,-0.1748398154385854,-0.16176006835358747
-0.1003899651430378,0.8087648552822571,1.0220389527443219,0.652740196910798,-0.12618997741288632,-0.3733023594548086,-0.2575296372177931,0.851110743623384,-0.05414006077525517,0.4324416685024971,-0.26183352825061146,0.04442479887824634,-0.6288288878838297,0.6685290433265777,0.07307207544767677,0.0,1.0099090062230465,-0.008215187101604545,0.0,0.034429312224357446,1.1898690214850742,-0.08217177533137207,0.0,0.7011161717234474,0.010406385074070379,0.3413683381945057,0.008340409688378552,0.024637479706306482,-0.2323786330224027,0.8671845174311065,-1.9152716336391178,-0.014977605266537217,-0.8931562058360816
0.28408895412756324,-0.12655291426847834,0.33088361221603035,0.46572698193955286,1.4114157627411015,0.29215508449400257,-0.07158066198591025,0.8097661208614211,0.11157144790373429,0.16516240094322748,-0.6426494221920644,-0.022928110653476778,0.39448189580064263,-2.0669009424648896,1.5700809936079694,0.0,-1.9216374994789944,-0.006403743405400435,0.0,-0.03620795434577549,-0.4235341669618092,0.6043865734894555,0.0,0.13298245104369066,-0.47835756102504273,-0.04710744318482894,0.00339669772953388,0.047124288582482673,0.12904544461151865,0.02603717909586448,-0.09112705567788021,-0.763386762321815,-0.0674168737820338
0.13959480658919082,1.91352674208159,0.4444731279976617,0.5038229109996977,-0.3929940935642116,-0.11481469266699174,0.019761159349233615,0.4350104038435203,0.04210304004360518,0.0988987064395773,0.24663037717427932,-0.05536591817409312,-1.4670140682682133,-1.2556991280491423,1.26905637450321,0.0,1.457252883579623,-0.007417933231048744,0.0,-0.02425478164924908,-0.4712049749893287,0.23709372290863664,0.0,-0.4250011446619561,-0.19166985367395373,0.14261808824536978,0.023971905836515428,0.057740777857857965,-0.19112621705324953,0.023514837042460993,0.8907275127007626,0.027074562826040968,-0.7701434978744184
0.035167910445423466,0.5716085571368219,0.34165934971825423,-0.27423802282159776,-0.3910148765430293,-0.035766407314763424,0.023176931647048767,1.0241849051051763,0.018221414044223595,-0.09187632328819179,0.32690022940051516,0.02546646068829983,-0.42038348688279825,-0.21534352598589165,-0.3847012948747745,0.0,-0.8839281144229122,-0.006294720783599892,0.0,-0.04936208674090038,-0.38836954297985576,0.10741909967251143,0.0,0.7003226215313801,-0.7372972843845903,0.19515271872217535,0.01524621500401313,-0.029003004571302095,-0.22875586772893516,0.020548000890523607,0.010797548507454402,0.17793680117377936,1.4407070517846259
0.13403535817400822,0.014824062181166513,1.3000336612614567,-0.24263139460923008,-0.12208634086291117,0.25364509043177513,0.05914996472913645,1.5660838825271908,0.01464791464517336,-0.1326300208386091,0.34757051077504425,0.02197704079323231,0.6011065820483793,0.9318668789873082,-0.806996168493484,0.0,-2.085586431226591,-0.008263034457303744,0.0,-0.039383140402739464,-0.3982557807202353,0.03857776434771583,0.0,0.5539572127686021,0.5480151070862792,0.2767322694431631,0.000970307481344017,-0.0849472557810406,-0.24418195775283927,0.02617388872566088,0.3276190946809074,0.6873853295088377,-0.38537579927550814
-0.17001614872409554,0.33268877466765595,1.4882284340905028,0.08674824089620767,0.5728908834499192,-0.08523532923102485,0.021806381599047693,-1.5684540317166444,0.02588387224167688,-0.08817169423651908,0.5595651639153321,0.019888028425985468,-0.3070670048149137,0.10417907265489898,-0.38105623131423144,0.0,-0.3921912580604903,-0.005586659123844697,0.0,-0.06477506507944514,-0.7392308914785758,-0.2734484312583397,0.0,1.2564230821468134,1.0819701702841238,0.09775092500038837,0.5843833785572553,-0.08728826989973505,-0.15016249593324119,0.03097418493914794,-0.0010470426426144562,-0.707947682317615,-0.55754586749682
